,book_id,chap_id,term_str,n,tfidf
39250,6969,2,missed,2,0.02214092770479875
39251,6969,2,mistaken,1,0.005708533557493208
39252,6969,2,misunderstanding,2,0.01431555709548348
39253,6969,2,mixing,1,0.011070463852399374
39254,6969,2,moment,1,0.0014593043330397056
39255,6969,2,momentbut,1,0.01643239414730554
39256,6969,2,more,17,0.007979823087098
39257,6969,2,morning,4,0.009451533549612664
39258,6969,2,morningthe,1,0.01643239414730554
39259,6969,2,most,1,0.0010037413264919516
39260,6969,2,mother,2,0.008609764401543988
39261,6969,2,mouths,1,0.00715777854774174
39262,6969,2,move,1,0.001975779072831652
39263,6969,2,moved,3,0.0073980937103164885
39264,6969,2,movement,1,0.004304882200771994
39265,6969,2,moving,1,0.002680965147453083
39266,6969,2,mr,1,0.003830679085265079
39267,6969,2,much,8,0.0037552108645167053
39268,6969,2,murmur,2,0.03286478829461108
39269,6969,2,must,11,0.00800086391418589
39270,6969,2,muttering,1,0.01218316492285204
39271,6969,2,my,17,0.009048998792212767
39272,6969,2,myself,4,0.006495668213275642
39273,6969,2,nail,1,0.010207385850020387
39274,6969,2,name,8,0.016551871578056467
39275,6969,2,names,1,0.007526420702567304
39276,6969,2,naturally,1,0.003830679085265079
39277,6969,2,nature,1,0.0031503665055176715
39278,6969,2,near,2,0.005817098646576477
39279,6969,2,necessary,2,0.004932062473544325
39280,6969,2,neck,1,0.003982377552735233
39281,6969,2,need,2,0.003247834106637821
39282,6969,2,never,5,0.0023470067903229408
39283,6969,2,new,8,0.013671419208907062
39284,6969,2,news,1,0.003982377552735233
39285,6969,2,next,3,0.004377912999119117
39286,6969,2,night,12,0.01035693602854785
39287,6969,2,nimble,1,0.01218316492285204
39288,6969,2,no,33,0.0036999083054227552
39289,6969,2,nodded,1,0.0029085493232882385
39290,6969,2,nonetheless,1,0.005708533557493208
39291,6969,2,nor,2,0.004725766774806332
39292,6969,2,not,48,0.0026713428632876134
39293,6969,2,note,1,0.006225008297285154
39294,6969,2,nothing,6,0.002816408148387529
39295,6969,2,notice,2,0.004328980815322274
39296,6969,2,noticed,3,0.005126782203340148
39297,6969,2,now,19,0.010113586885414269
39298,6969,2,nowand,1,0.013751428999852457
39299,6969,2,nowhere,1,0.005708533557493208
39300,6969,2,nowthat,1,0.01643239414730554
39301,6969,2,object,1,0.006821234627945872
39302,6969,2,objected,1,0.010207385850020387
39303,6969,2,oblige,3,0.03321139155719812
39304,6969,2,obviously,7,0.014482887630799406
39305,6969,2,occasions,1,0.008389498704946291
39306,6969,2,of,124,0.006900969063493001
39307,6969,2,often,2,0.0034178548022267656
39308,6969,2,oh,5,0.008979241264177871
39309,6969,2,oil,1,0.008905973444738237
39310,6969,2,old,7,0.00804799756468397
39311,6969,2,oldfashioned,1,0.013751428999852457
39312,6969,2,olga,10,0.06821234627945873
39313,6969,2,olgas,2,0.020414771700040774
39314,6969,2,on,38,0.004260500472911051
39315,6969,2,once,11,0.007273564727652483
39316,6969,2,one,26,0.0014469773842807907
39317,6969,2,ones,2,0.0060551368200802485
39318,6969,2,only,38,0.008648198681735903
39319,6969,2,open,3,0.00279831075136976
39320,6969,2,opened,2,0.004328980815322274
39321,6969,2,opening,2,0.011417067114986416
39322,6969,2,openly,1,0.004140269480492789
39323,6969,2,opinion,1,0.0031503665055176715
39324,6969,2,or,17,0.010135847621232215
39325,6969,2,oral,1,0.013751428999852457
39326,6969,2,order,1,0.0017958482528355742
39327,6969,2,ordered,1,0.006225008297285154
39328,6969,2,orders,2,0.009313488440569472
39329,6969,2,ordinary,4,0.021011882203781813
39330,6969,2,oswald,1,0.01643239414730554
39331,6969,2,other,15,0.00991849735588975
39332,6969,2,others,2,0.003769534918192325
39333,6969,2,otherwise,2,0.005586167161901485
39334,6969,2,ought,1,0.0031503665055176715
39335,6969,2,our,2,0.003081470055052702
39336,6969,2,out,15,0.0025413066951954647
39337,6969,2,outcome,1,0.005708533557493208
39338,6969,2,outside,2,0.0034178548022267656
39339,6969,2,outward,1,0.010207385850020387
39340,6969,2,outwardly,2,0.020414771700040774
39341,6969,2,over,14,0.006571619012904234
39342,6969,2,overcome,1,0.005708533557493208
39343,6969,2,overhead,1,0.01218316492285204
39344,6969,2,owed,1,0.007526420702567304
39345,6969,2,own,5,0.003973096552013738
39346,6969,2,oﬀ,8,0.031859020421881865
39347,6969,2,oﬀence,1,0.01218316492285204
39348,6969,2,oﬀered,3,0.02380180709519561
39349,6969,2,oﬃce,2,0.012450016594570307
39350,6969,2,pain,1,0.0054740487284038256
39351,6969,2,parents,1,0.004656744220284736
39352,6969,2,parentstheyll,1,0.01643239414730554
39353,6969,2,parish,1,0.011070463852399374
39354,6969,2,part,3,0.005126782203340148
39355,6969,2,particular,6,0.015432032420954221
39356,6969,2,partly,1,0.0048454555551142205
39357,6969,2,pass,1,0.0048454555551142205
39358,6969,2,passages,2,0.019004399550797912
39359,6969,2,passed,2,0.00514401080698474
39360,6969,2,passing,3,0.011947132658205697
39361,6969,2,path,2,0.011417067114986416
39362,6969,2,paths,2,0.019004399550797912
39363,6969,2,patiently,1,0.008389498704946291
39364,6969,2,pause,2,0.013642469255891744
39365,6969,2,paws,1,0.011070463852399374
39366,6969,2,penetrate,1,0.01643239414730554
39367,6969,2,people,6,0.004767715862416486
39368,6969,2,perhaps,9,0.006546161384333911
39369,6969,2,permission,1,0.005708533557493208
39370,6969,2,permit,2,0.01431555709548348
39371,6969,2,persistent,1,0.01643239414730554
39372,6969,2,person,1,0.001975779072831652
39373,6969,2,personal,1,0.0054740487284038256
39374,6969,2,personas,1,0.01643239414730554
39375,6969,2,pester,1,0.01218316492285204
39376,6969,2,photographs,1,0.008905973444738237
39377,6969,2,picture,1,0.004304882200771994
39378,6969,2,pictures,1,0.007526420702567304
39379,6969,2,piece,1,0.0036847064739450345
39380,6969,2,place,7,0.007532273288665872
39381,6969,2,places,1,0.0054740487284038256
39382,6969,2,plan,1,0.005252970550945453
39383,6969,2,planning,1,0.013751428999852457
39384,6969,2,plans,1,0.005708533557493208
39385,6969,2,pleasant,2,0.012450016594570307
39386,6969,2,pleased,1,0.003830679085265079
39387,6969,2,pleasure,2,0.007088086299664142
39388,6969,2,pleats,1,0.013751428999852457
39389,6969,2,plucked,1,0.010207385850020387
39390,6969,2,point,6,0.010775089517013446
39391,6969,2,pointed,1,0.002680965147453083
39392,6969,2,policeman,1,0.008389498704946291
39393,6969,2,poor,1,0.0034083164123790734
39394,6969,2,position,1,0.001975779072831652
39395,6969,2,positively,1,0.006511644232718163
39396,6969,2,possibility,1,0.0048454555551142205
39397,6969,2,possible,2,0.002007482652983903
39398,6969,2,post,1,0.0054740487284038256
39399,6969,2,powerful,1,0.0048454555551142205
39400,6969,2,powerless,1,0.010207385850020387
39401,6969,2,powers,1,0.006511644232718163
39402,6969,2,precincts,2,0.03286478829461108
39403,6969,2,preferred,1,0.006821234627945872
39404,6969,2,prepared,1,0.0036847064739450345
39405,6969,2,presence,2,0.006816632824758147
39406,6969,2,present,1,0.00257200540349237
39407,6969,2,preserved,1,0.013751428999852457
39408,6969,2,press,1,0.006225008297285154
39409,6969,2,pretext,2,0.019004399550797912
39410,6969,2,printed,1,0.01643239414730554
39411,6969,2,probably,2,0.0021520780824759635
39412,6969,2,processthey,1,0.01643239414730554
39413,6969,2,propped,1,0.008905973444738237
39414,6969,2,proved,1,0.006511644232718163
39415,6969,2,prowling,1,0.011070463852399374
39416,6969,2,pulling,2,0.010087697069712498
39417,6969,2,put,4,0.0029094050597039604
39418,6969,2,putting,1,0.003982377552735233
39419,6969,2,quarter,1,0.007526420702567304
39420,6969,2,question,3,0.004871751159956732
39421,6969,2,questionalthough,1,0.01643239414730554
39422,6969,2,quiet,3,0.004377912999119117
39423,6969,2,quietly,3,0.007088650162209498
39424,6969,2,quite,2,0.003081470055052702
39425,6969,2,quiver,1,0.013751428999852457
39426,6969,2,rammed,1,0.013751428999852457
39427,6969,2,ran,2,0.00514401080698474
39428,6969,2,rather,7,0.011367419373232372
39429,6969,2,reach,2,0.007964755105470466
39430,6969,2,reached,1,0.002680965147453083
39431,6969,2,read,3,0.01022494923713722
39432,6969,2,readily,1,0.01218316492285204
39433,6969,2,ready,3,0.005387544758506723
39434,6969,2,real,1,0.0020689839472570583
39435,6969,2,really,6,0.0035773579839643113
39436,6969,2,reason,2,0.0034178548022267656
39437,6969,2,reasonable,1,0.008905973444738237
39438,6969,2,receiver,3,0.03321139155719812
39439,6969,2,recited,1,0.01218316492285204
39440,6969,2,recklessnessit,1,0.01643239414730554
39441,6969,2,recognized,1,0.005252970550945453
39442,6969,2,referring,1,0.008905973444738237
39443,6969,2,regarded,1,0.010207385850020387
39444,6969,2,rejecting,1,0.013751428999852457
39445,6969,2,rejoin,1,0.01643239414730554
39446,6969,2,rely,1,0.007933935698398537
39447,6969,2,remaining,1,0.009502199775398956
39448,6969,2,remark,2,0.01191631325113377
39449,6969,2,remembered,2,0.008280538960985578
39450,6969,2,reminded,1,0.005252970550945453
39451,6969,2,remuneration,2,0.027502857999704915
39452,6969,2,render,1,0.01643239414730554
39453,6969,2,repeat,1,0.006821234627945872
39454,6969,2,repeated,4,0.013633265649516293
39455,6969,2,replied,3,0.013970232660854207
39456,6969,2,reply,5,0.019911887763676164
39457,6969,2,represented,1,0.010207385850020387
39458,6969,2,request,3,0.012914646602315982
39459,6969,2,required,1,0.006225008297285154
39460,6969,2,requirements,3,0.04125428699955737
39461,6969,2,rereading,1,0.01643239414730554
39462,6969,2,resembled,2,0.027502857999704915
39463,6969,2,resembling,1,0.01643239414730554
39464,6969,2,reserve,2,0.019004399550797912
39465,6969,2,resolved,1,0.010207385850020387
39466,6969,2,respect,2,0.005586167161901485
39467,6969,2,respond,1,0.009502199775398956
39468,6969,2,responsible,1,0.005958156625566885
39469,6969,2,retinue,1,0.013751428999852457
39470,6969,2,returning,1,0.007526420702567304
39471,6969,2,revealing,1,0.01218316492285204
39472,6969,2,ridding,1,0.01643239414730554
39473,6969,2,ridiculous,2,0.009313488440569472
39474,6969,2,ridiculously,1,0.011070463852399374
39475,6969,2,right,3,0.001596882139802253
39476,6969,2,rising,1,0.006821234627945872
39477,6969,2,risk,1,0.006821234627945872
39478,6969,2,road,2,0.010948097456807651
39479,6969,2,rolled,1,0.005958156625566885
39480,6969,2,room,14,0.009257264198830432
39481,6969,2,rose,3,0.013970232660854207
39482,6969,2,rounds,1,0.01218316492285204
39483,6969,2,rules,2,0.013642469255891744
39484,6969,2,rulesand,1,0.01643239414730554
39485,6969,2,run,1,0.0018847674590961624
39486,6969,2,rustic,1,0.01218316492285204
39487,6969,2,rustics,7,0.0774932469667956
39488,6969,2,said,67,0.04430262152297422
39489,6969,2,saints,1,0.013751428999852457
39490,6969,2,saloon,4,0.0442818554095975
39491,6969,2,salt,1,0.01218316492285204
39492,6969,2,same,9,0.006546161384333911
39493,6969,2,sat,3,0.005126782203340148
39494,6969,2,satisﬁed,1,0.00715777854774174
39495,6969,2,saw,3,0.0032281171237139453
39496,6969,2,say,10,0.006612331570593167
39497,6969,2,saying,3,0.005927337218494956
39498,6969,2,says,2,0.007369412947890069
39499,6969,2,scarcely,1,0.007933935698398537
39500,6969,2,scene,1,0.006821234627945872
39501,6969,2,schoolteacher,1,0.01218316492285204
39502,6969,2,scrutinizing,1,0.01218316492285204
39503,6969,2,seat,1,0.00715777854774174
39504,6969,2,secrets,1,0.00715777854774174
39505,6969,2,secure,1,0.009502199775398956
39506,6969,2,securely,1,0.011070463852399374
39507,6969,2,see,10,0.004075149958312334
39508,6969,2,seem,1,0.0018847674590961624
39509,6969,2,seemed,15,0.01837229255925486
39510,6969,2,seen,5,0.005380195206189909
39511,6969,2,semicircle,1,0.010207385850020387
39512,6969,2,send,2,0.007369412947890069
39513,6969,2,sense,4,0.01117233432380297
39514,6969,2,sensitive,1,0.0048454555551142205
39515,6969,2,sent,1,0.0027930835809507424
39516,6969,2,separate,2,0.015867871396797073
39517,6969,2,servant,1,0.005043848534856249
39518,6969,2,service,3,0.009451099516553015
39519,6969,2,set,2,0.0034178548022267656
39520,6969,2,severity,1,0.010207385850020387
39521,6969,2,shabby,1,0.01218316492285204
39522,6969,2,shake,1,0.005708533557493208
39523,6969,2,shall,5,0.024227277775571102
39524,6969,2,shame,1,0.0054740487284038256
39525,6969,2,she,9,0.009684351371141835
39526,6969,2,shirt,1,0.005708533557493208
39527,6969,2,short,1,0.00226241500826466
39528,6969,2,shortest,1,0.01218316492285204
39529,6969,2,should,3,0.003449141813435987
39530,6969,2,shoulder,1,0.003830679085265079
39531,6969,2,shout,1,0.006821234627945872
39532,6969,2,shouted,1,0.0048454555551142205
39533,6969,2,shouting,1,0.004656744220284736
39534,6969,2,show,2,0.00452483001652932
39535,6969,2,showed,4,0.01028802161396948
39536,6969,2,showing,1,0.003982377552735233
39537,6969,2,side,2,0.0027591054843418674
39538,6969,2,sideyou,1,0.01643239414730554
39539,6969,2,sight,3,0.005927337218494956
39540,6969,2,signature,2,0.02436632984570408
39541,6969,2,signiﬁcantly,1,0.01643239414730554
39542,6969,2,silence,3,0.004871751159956732
39543,6969,2,silently,1,0.006821234627945872
39544,6969,2,silk,2,0.01431555709548348
39545,6969,2,silken,1,0.01643239414730554
39546,6969,2,simply,3,0.004871751159956732
39547,6969,2,sincehe,1,0.01643239414730554
39548,6969,2,singing,1,0.006511644232718163
39549,6969,2,single,2,0.008609764401543988
39550,6969,2,sinker,1,0.01643239414730554
39551,6969,2,sir,4,0.021896194913615302
39552,6969,2,sisters,3,0.02257926210770191
39553,6969,2,sitting,7,0.01196249180779368
39554,6969,2,six,1,0.007933935698398537
39555,6969,2,skulls,1,0.01643239414730554
39556,6969,2,slamming,2,0.027502857999704915
39557,6969,2,sleep,4,0.009451533549612664
39558,6969,2,sleeping,1,0.004304882200771994
39559,6969,2,sleepy,1,0.009502199775398956
39560,6969,2,sleigh,1,0.010207385850020387
39561,6969,2,slender,1,0.010207385850020387
39562,6969,2,slightly,3,0.005927337218494956
39563,6969,2,slip,1,0.00715777854774174
39564,6969,2,slow,1,0.004656744220284736
39565,6969,2,slowly,2,0.0029186086660794113
39566,6969,2,small,7,0.005562335172819233
39567,6969,2,smile,5,0.01181441693701583
39568,6969,2,smiled,1,0.005043848534856249
39569,6969,2,smiling,1,0.005043848534856249
39570,6969,2,smooth,2,0.013642469255891744
39571,6969,2,snakes,1,0.013751428999852457
39572,6969,2,snow,2,0.009690911110228441
39573,6969,2,snowy,1,0.01218316492285204
39574,6969,2,so,40,0.006776817853854573
39575,6969,2,soand,1,0.01643239414730554
39576,6969,2,soldiers,1,0.011070463852399374
39577,6969,2,sole,1,0.007526420702567304
39578,6969,2,solely,1,0.007526420702567304
39579,6969,2,some,15,0.007984410699011265
39580,6969,2,someone,4,0.004899278015801296
39581,6969,2,something,13,0.012126013255935627
39582,6969,2,sometimes,2,0.004137967894514117
39583,6969,2,somewhere,3,0.009451099516553015
39584,6969,2,son,1,0.006821234627945872
39585,6969,2,soon,3,0.002383857931208243
39586,6969,2,sooner,2,0.010087697069712498
39587,6969,2,sorry,1,0.004304882200771994
39588,6969,2,sound,3,0.007088650162209498
39589,6969,2,sounding,1,0.007933935698398537
39590,6969,2,speak,2,0.003081470055052702
39591,6969,2,speaker,1,0.009502199775398956
39592,6969,2,speaking,2,0.005586167161901485
39593,6969,2,speakingwhos,1,0.01643239414730554
39594,6969,2,special,3,0.012420808441478368
39595,6969,2,speech,2,0.013023288465436326
39596,6969,2,speed,1,0.006225008297285154
39597,6969,2,spend,7,0.02385821488665351
39598,6969,2,spending,1,0.007933935698398537
39599,6969,2,spent,1,0.004140269480492789
39600,6969,2,spoke,2,0.006300733011035343
39601,6969,2,spoken,1,0.003830679085265079
39602,6969,2,spot,1,0.005252970550945453
39603,6969,2,spry,1,0.01643239414730554
39604,6969,2,square,2,0.015867871396797073
39605,6969,2,stamped,1,0.010207385850020387
39606,6969,2,stand,2,0.003081470055052702
39607,6969,2,standing,3,0.004377912999119117
39608,6969,2,staring,2,0.010948097456807651
39609,6969,2,start,3,0.009082705230120372
39610,6969,2,state,2,0.0060551368200802485
39611,6969,2,status,2,0.016778997409892582
39612,6969,2,stay,3,0.004138658226512801
39613,6969,2,stayed,1,0.0034083164123790734
39614,6969,2,staying,6,0.023894265316411395
39615,6969,2,step,1,0.004140269480492789
39616,6969,2,steps,3,0.00678724502479398
39617,6969,2,stern,1,0.007933935698398537
39618,6969,2,sternly,1,0.011070463852399374
39619,6969,2,stick,1,0.004304882200771994
39620,6969,2,still,11,0.003812635888457456
39621,6969,2,stiﬀ,1,0.011070463852399374
39622,6969,2,stones,1,0.011070463852399374
39623,6969,2,stood,5,0.008119585266594552
39624,6969,2,stopped,1,0.00226241500826466
39625,6969,2,stout,1,0.008905973444738237
39626,6969,2,stove,1,0.005043848534856249
39627,6969,2,stranger,4,0.017219528803087976
39628,6969,2,strangers,2,0.009313488440569472
39629,6969,2,streets,1,0.006511644232718163
39630,6969,2,strength,1,0.0031503665055176715
39631,6969,2,strict,1,0.008389498704946291
39632,6969,2,striking,1,0.005252970550945453
39633,6969,2,strong,2,0.006554382956227604
39634,6969,2,struck,2,0.007964755105470466
39635,6969,2,studying,1,0.008905973444738237
39636,6969,2,stupid,2,0.010948097456807651
39637,6969,2,subject,1,0.004140269480492789
39638,6969,2,succeed,2,0.012450016594570307
39639,6969,2,succeeded,1,0.004476813400288657
39640,6969,2,such,6,0.004767715862416486
39641,6969,2,sudden,1,0.004656744220284736
39642,6969,2,suggest,1,0.008905973444738237
39643,6969,2,suit,1,0.004476813400288657
39644,6969,2,sunday,1,0.008389498704946291
39645,6969,2,sunk,2,0.015867871396797073
39646,6969,2,superior,4,0.019381822220456882
39647,6969,2,support,1,0.0054740487284038256
39648,6969,2,sure,4,0.005518210968683735
39649,6969,2,surely,3,0.013970232660854207
39650,6969,2,surface,1,0.010207385850020387
39651,6969,2,surprise,2,0.005361930294906166
39652,6969,2,surprised,2,0.006816632824758147
39653,6969,2,surprisingly,1,0.008389498704946291
39654,6969,2,surreptitious,1,0.01643239414730554
39655,6969,2,surrounded,2,0.013023288465436326
39656,6969,2,surroundings,1,0.009502199775398956
39657,6969,2,surveyor,5,0.027370243642019128
39658,6969,2,surveyors,2,0.027502857999704915
39659,6969,2,suspicious,1,0.008905973444738237
39660,6969,2,suﬃciently,1,0.01643239414730554
39661,6969,2,swallowed,1,0.01218316492285204
39662,6969,2,table,12,0.024827807367084696
39663,6969,2,take,9,0.005366036975946466
39664,6969,2,taken,6,0.009743502319913463
39665,6969,2,taking,4,0.006162940110105404
39666,6969,2,talking,2,0.00452483001652932
39667,6969,2,tall,2,0.010505941101890907
39668,6969,2,tanners,1,0.01643239414730554
39669,6969,2,tasks,1,0.007933935698398537
39670,6969,2,teeth,1,0.004304882200771994
39671,6969,2,telephone,9,0.05860479809446346
39672,6969,2,telephoning,1,0.011070463852399374
39673,6969,2,tell,4,0.006495668213275642
39674,6969,2,telling,1,0.0031503665055176715
39675,6969,2,tempting,1,0.010207385850020387
39676,6969,2,terms,1,0.005708533557493208
39677,6969,2,than,15,0.007984410699011265
39678,6969,2,thank,1,0.004656744220284736
39679,6969,2,thanks,1,0.005958156625566885
39680,6969,2,that,81,0.004507891081797847
39681,6969,2,thathe,1,0.013751428999852457
39682,6969,2,thats,5,0.005748569689059979
39683,6969,2,the,373,0.0
39684,6969,2,their,19,0.008918625803227175
39685,6969,2,theirs,1,0.009502199775398956
39686,6969,2,them,28,0.008025806192124216
39687,6969,2,themselves,1,0.002362883387403166
39688,6969,2,then,22,0.005006851868373417
39689,6969,2,there,32,0.009172349933856247
39690,6969,2,thered,1,0.010207385850020387
39691,6969,2,therell,1,0.01643239414730554
39692,6969,2,theres,2,0.00514401080698474
39693,6969,2,these,6,0.004767715862416486
39694,6969,2,they,60,0.01719815612598046
39695,6969,2,theyre,1,0.004304882200771994
39696,6969,2,thicklipped,1,0.01643239414730554
39697,6969,2,thing,2,0.0018655405009131733
39698,6969,2,things,1,0.0010760390412379818
39699,6969,2,think,2,0.001589238620805495
39700,6969,2,thinking,1,0.00226241500826466
39701,6969,2,this,33,0.0055908747294300225
39702,6969,2,those,6,0.00559662150273952
39703,6969,2,thought,6,0.005178468014273925
39704,6969,2,thoughtlessly,1,0.01218316492285204
39705,6969,2,thoughts,2,0.008280538960985578
39706,6969,2,threatened,1,0.005958156625566885
39707,6969,2,three,3,0.00678724502479398
39708,6969,2,through,5,0.0014331796771650386
39709,6969,2,tightly,2,0.013642469255891744
39710,6969,2,time,12,0.0034396312251960925
39711,6969,2,times,1,0.001540735027526351
39712,6969,2,tiniest,1,0.01218316492285204
39713,6969,2,tiny,1,0.005043848534856249
39714,6969,2,to,231,0.0
39715,6969,2,today,2,0.0035916965056711483
39716,6969,2,together,2,0.0018655405009131733
39717,6969,2,told,2,0.003081470055052702
39718,6969,2,tolerate,1,0.006511644232718163
39719,6969,2,tomorrow,2,0.010087697069712498
39720,6969,2,tone,1,0.004140269480492789
39721,6969,2,tonight,1,0.010207385850020387
39722,6969,2,too,9,0.00595109841353385
39723,6969,2,took,7,0.006529391753196106
39724,6969,2,top,4,0.013108765912455208
39725,6969,2,tormented,1,0.011070463852399374
39726,6969,2,touch,2,0.011417067114986416
39727,6969,2,towards,3,0.007716016210477111
39728,6969,2,treat,1,0.00715777854774174
39729,6969,2,tried,4,0.00753906983638465
39730,6969,2,trouble,1,0.0031503665055176715
39731,6969,2,truth,1,0.004140269480492789
39732,6969,2,try,1,0.0017958482528355742
39733,6969,2,trying,2,0.004137967894514117
39734,6969,2,turn,1,0.0017958482528355742
39735,6969,2,turned,10,0.013014124052821492
39736,6969,2,two,9,0.00595109841353385
39737,6969,2,unable,1,0.003544043149832071
39738,6969,2,unbroken,1,0.01218316492285204
39739,6969,2,unbuttoned,1,0.01218316492285204
39740,6969,2,unchanged,1,0.010207385850020387
39741,6969,2,underestimate,1,0.008905973444738237
39742,6969,2,understand,1,0.0017089274011133828
39743,6969,2,undeterred,1,0.010207385850020387
39744,6969,2,uneasy,2,0.015867871396797073
39745,6969,2,ungrateful,1,0.013751428999852457
39746,6969,2,unimportant,1,0.006511644232718163
39747,6969,2,unimpressed,1,0.013751428999852457
39748,6969,2,unlikely,1,0.006821234627945872
39749,6969,2,unnoticed,1,0.007933935698398537
39750,6969,2,until,4,0.004899278015801296
39751,6969,2,up,18,0.006238858726566746
39752,6969,2,upset,1,0.0048454555551142205
39753,6969,2,urgent,1,0.00715777854774174
39754,6969,2,us,4,0.0037310810018263466
39755,6969,2,use,1,0.0017958482528355742
39756,6969,2,used,1,0.0020689839472570583
39757,6969,2,valuable,2,0.01431555709548348
39758,6969,2,value,1,0.006511644232718163
39759,6969,2,very,10,0.006612331570593167
39760,6969,2,victory,1,0.007933935698398537
39761,6969,2,view,2,0.00514401080698474
39762,6969,2,views,1,0.008389498704946291
39763,6969,2,village,9,0.030674847711411657
39764,6969,2,villagers,3,0.03062215755006116
39765,6969,2,visible,2,0.015052841405134607
39766,6969,2,voice,8,0.02057604322793896
39767,6969,2,voices,1,0.00715777854774174
39768,6969,2,voicesnot,1,0.01643239414730554
39769,6969,2,wait,3,0.005927337218494956
39770,6969,2,waited,1,0.0034083164123790734
39771,6969,2,walk,6,0.022984074511590475
39772,6969,2,walked,2,0.007088086299664142
39773,6969,2,walking,4,0.014176172599328284
39774,6969,2,wall,9,0.023148048631431332
39775,6969,2,walls,1,0.003982377552735233
39776,6969,2,wandered,1,0.011070463852399374
39777,6969,2,want,7,0.005091458854481931
39778,6969,2,wanted,11,0.011041154591411466
39779,6969,2,wanting,2,0.009690911110228441
39780,6969,2,wants,1,0.0036847064739450345
39781,6969,2,warden,2,0.02214092770479875
39782,6969,2,warned,1,0.010207385850020387
39783,6969,2,was,109,0.037779755621987515
39784,6969,2,wasnt,3,0.00804289544235925
39785,6969,2,watched,1,0.004476813400288657
39786,6969,2,watching,4,0.014738825895780138
39787,6969,2,wave,1,0.008905973444738237
39788,6969,2,way,17,0.007979823087098
39789,6969,2,we,9,0.004224612222581294
39790,6969,2,wearier,1,0.01218316492285204
39791,6969,2,weight,1,0.0048454555551142205
39792,6969,2,welcome,1,0.004140269480492789
39793,6969,2,well,9,0.00595109841353385
39794,6969,2,welltrained,1,0.01643239414730554
39795,6969,2,went,8,0.008029930611935613
39796,6969,2,were,44,0.015250543553829824
39797,6969,2,werent,2,0.009313488440569472
39798,6969,2,wet,1,0.009502199775398956
39799,6969,2,weve,1,0.006821234627945872
39800,6969,2,what,14,0.006571619012904234
39801,6969,2,whatever,2,0.007088086299664142
39802,6969,2,when,9,0.0025797234188970693
39803,6969,2,where,20,0.009388027161291763
39804,6969,2,whether,7,0.009656869195196534
39805,6969,2,which,13,0.0014575396354695703
39806,6969,2,while,7,0.003726058326205257
39807,6969,2,whisper,1,0.00715777854774174
39808,6969,2,white,1,0.003830679085265079
39809,6969,2,who,25,0.008665081564676037
39810,6969,2,whole,3,0.0039042372158464476
39811,6969,2,whom,4,0.00753906983638465
39812,6969,2,whos,2,0.011417067114986416
39813,6969,2,whose,2,0.004932062473544325
39814,6969,2,why,8,0.00635695448322198
39815,6969,2,wife,1,0.004656744220284736
39816,6969,2,will,8,0.003260119966649867
39817,6969,2,willingly,1,0.011070463852399374
39818,6969,2,wind,1,0.006511644232718163
39819,6969,2,window,1,0.001975779072831652
39820,6969,2,winter,1,0.008905973444738237
39821,6969,2,wipe,1,0.009502199775398956
39822,6969,2,wished,1,0.006511644232718163
39823,6969,2,with,55,0.0
39824,6969,2,withdraw,1,0.007933935698398537
39825,6969,2,without,12,0.0071547159679286225
39826,6969,2,woman,2,0.007369412947890069
39827,6969,2,word,5,0.009878895364158261
39828,6969,2,words,4,0.005518210968683735
39829,6969,2,work,8,0.0069046240190319
39830,6969,2,worked,1,0.004304882200771994
39831,6969,2,worker,3,0.028506599326196865
39832,6969,2,workers,1,0.006511644232718163
39833,6969,2,working,2,0.004932062473544325
39834,6969,2,workman,1,0.01643239414730554
39835,6969,2,workmen,1,0.01643239414730554
39836,6969,2,worn,1,0.005043848534856249
39837,6969,2,worthless,1,0.007933935698398537
39838,6969,2,worthy,1,0.00715777854774174
39839,6969,2,would,30,0.00859907806299023
39840,6969,2,wouldnt,3,0.0073980937103164885
39841,6969,2,wrapped,1,0.006821234627945872
39842,6969,2,write,1,0.005043848534856249
39843,6969,2,written,2,0.011417067114986416
39844,6969,2,wrong,1,0.0020689839472570583
39845,6969,2,wrought,1,0.01643239414730554
39846,6969,2,x,2,0.027502857999704915
39847,6969,2,year,1,0.005708533557493208
39848,6969,2,years,1,0.00257200540349237
39849,6969,2,yes,8,0.010411299242257194
39850,6969,2,yesterday,1,0.004476813400288657
39851,6969,2,yesterdays,1,0.011070463852399374
39852,6969,2,yet,10,0.008630780023789876
39853,6969,2,you,80,0.022930874834640617
39854,6969,2,youd,2,0.008280538960985578
39855,6969,2,youll,4,0.016561077921971156
39856,6969,2,your,13,0.010330051035235719
39857,6969,2,youre,4,0.00904966003305864
39858,6969,2,yours,1,0.005043848534856249
39859,6969,2,yourself,1,0.002164490407661137
39860,6969,2,yourselves,1,0.00715777854774174
39861,6969,2,ﬁgure,1,0.008905973444738237
39862,6969,2,ﬁlled,1,0.013751428999852457
39863,6969,2,ﬁnd,6,0.026860880401731943
39864,6969,2,ﬁnding,1,0.009502199775398956
39865,6969,2,ﬁne,2,0.01431555709548348
39866,6969,2,ﬁngers,1,0.01218316492285204
39867,6969,2,ﬁnished,1,0.007526420702567304
39868,6969,2,ﬁrmly,1,0.006511644232718163
39869,6969,2,ﬁrst,3,0.012420808441478368
39870,6969,2,ﬁtting,2,0.020414771700040774
